App Id,Category,Result,Error Message,Version Code
sms.smslegal.free,COMMUNICATION,False,Download unavailable for the given sdk_version,
smsr.com.acc,LIFESTYLE,False,Download unavailable for the given sdk_version,
smsr.com.cw,LIFESTYLE,False,Download unavailable for the given sdk_version,
smsringtones.besttones.notificationsounds,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
spanish.stickers.wastickerapps,COMMUNICATION,False,Download unavailable for the given sdk_version,
sparking.mobile.location.lions.llc,COMMUNICATION,False,Download unavailable for the given sdk_version,
sparrow.peter.applockapplicationlocker,TOOLS,False,Download unavailable for the given sdk_version,
spider.stickman.gta.gtastickman.city.crime,GAME_ADVENTURE,False,'Item not found.',
spunky.opengl.gps.paralleldriver,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
ss.hindi.calendar,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
statussaver.deleted.messages.savevidieos,SOCIAL,False,Download unavailable for the given sdk_version,
statussaver.statusdownloader.savestatus.downloadstatus,SOCIAL,False,Download unavailable for the given sdk_version,
stickermaker.android.stickermaker,COMMUNICATION,False,Does not exist for the given sdk_version,
stickers.memetflix,COMMUNICATION,False,Download unavailable for the given sdk_version,
stickers.network,PERSONALIZATION,False,Download unavailable for the given sdk_version,
stickerwhatsapp.com.stickers,COMMUNICATION,False,Does not exist for the given sdk_version,
stickmanfigh.stickmanlegends.stickmangame,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
stopwatch.timer.app,LIFESTYLE,False,Download unavailable for the given sdk_version,
stranger.chat.live.video.chat.random.messenger,SOCIAL,True,,101
strangers.chat,SOCIAL,False,'Item not found.',
studio.coldstream.minecraftlwp,PERSONALIZATION,False,Download unavailable for the given sdk_version,
sun.way2sms.hyd.com,SOCIAL,False,Download unavailable for the given sdk_version,
superheroes.herogames.spider.rope.hero.battle.fighting.apps,LIFESTYLE,False,'Item not found.',
swifty.recoverdeletedata,PRODUCTIVITY,False,'Item not found.',
system.android.booster,PERSONALIZATION,False,Download unavailable for the given sdk_version,
system.optimizer,TOOLS,False,Download unavailable for the given sdk_version,
systems.maju.darkmode,PERSONALIZATION,False,Download unavailable for the given sdk_version,
tatarnykov.stan.mopeioandroid,GAME_ADVENTURE,False,'Item not found.',
tdp.app.col,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
tdt.galaxys6.theme.launcher,PERSONALIZATION,False,Download unavailable for the given sdk_version,
tech.drone_spot.DroneSpotAndroid,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
tech.hexa,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
tech.plink.PlinkApp,SOCIAL,False,Download unavailable for the given sdk_version,
tecyou.com.faceposty,SOCIAL,False,Download unavailable for the given sdk_version,
th.co.crie.tron2.android,TOOLS,False,Download unavailable for the given sdk_version,
th.co.the1.the1app,LIFESTYLE,False,Download unavailable for the given sdk_version,
th.co.truecorp.hpack,LIFESTYLE,False,Download unavailable for the given sdk_version,
the.joevlc,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
the.pdfviewer3,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
timeshunt.odia.calendar,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
tk.crazydevelopers.whatsdirect,SOCIAL,False,Download unavailable for the given sdk_version,
tk.simplyapp.pbccalendar,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
tkstudio.autoresponderforwa,COMMUNICATION,False,Download unavailable for the given sdk_version,
tm.app.worldClock,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
tntstudio.supercompass,TOOLS,False,Download unavailable for the given sdk_version,
today.wootalk.mobile,SOCIAL,False,Does not exist for the given sdk_version,
tool.keypad.locker.lockscreen,PERSONALIZATION,False,Download unavailable for the given sdk_version,
tool.scanner,TOOLS,False,Download unavailable for the given sdk_version,
tool.scanner.qrscan.barcodescan,TOOLS,False,Download unavailable for the given sdk_version,
toolmediaapp.invitationcardmaker,PERSONALIZATION,False,'Item not found.',
tools.widget.light.flashlight,TOOLS,False,Download unavailable for the given sdk_version,
top.pivot.community,SOCIAL,True,,10003
topringtones.newringtones.sonneries,PERSONALIZATION,False,Download unavailable for the given sdk_version,
tr.com.tiramisu.driftmax,GAME_RACING,False,Download unavailable for the given sdk_version,
tr.com.tiramisu.driftmaxcity,GAME_RACING,False,Download unavailable for the given sdk_version,
tr.com.tiramisu.gracing,GAME_RACING,False,Download unavailable for the given sdk_version,
tr.com.turkcell.akillidepo,PRODUCTIVITY,True,,404
truecaller.caller.callerid.name.phone.dialer,COMMUNICATION,False,Download unavailable for the given sdk_version,
truecaller.caller.callerid.name.phone.dialer.app,SOCIAL,False,Does not exist for the given sdk_version,
turbo.micro.craft.exploration.crafting.bekel,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
tv.mixch.android,SOCIAL,False,Download unavailable for the given sdk_version,
tw.clotai.easyreader.sync.syncagentgoogledrive,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
tw.com.gamer.android.activecenter,SOCIAL,False,Download unavailable for the given sdk_version,
tw.gov.npa.callservice,LIFESTYLE,False,Download unavailable for the given sdk_version,
tw.llc.fortunename,LIFESTYLE,False,Download unavailable for the given sdk_version,
tw.llc.free.farmers.calendar,LIFESTYLE,False,Download unavailable for the given sdk_version,
tw.mobileapp.qrcode.banner,TOOLS,False,Download unavailable for the given sdk_version,
tw.mobileapp.qrcode.barcode.ultra,COMMUNICATION,False,Download unavailable for the given sdk_version,
ua.gov.diia.app,SOCIAL,False,Download unavailable for the given sdk_version,
ufovpn.free.unblock.proxy.vpn,TOOLS,False,'Item not found.',
uk.co.digitalclockwork.apps.android.anonymoustexting,COMMUNICATION,False,Download unavailable for the given sdk_version,
uk.co.ee.myee,TOOLS,False,Download unavailable for the given sdk_version,
uk.co.musicMagpie,LIFESTYLE,False,Download unavailable for the given sdk_version,
uk.co.roboticode.prayersandblessings,LIFESTYLE,False,Download unavailable for the given sdk_version,
uk.co.roboticode.wordsofjesus,LIFESTYLE,False,Download unavailable for the given sdk_version,
uk.tapmedia.qrreader,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
unlimited.securevpn.freevpn,TOOLS,False,'Item not found.',
uplus.membership,LIFESTYLE,False,Download unavailable for the given sdk_version,
us.acremote.tools4tv,COMMUNICATION,False,Download unavailable for the given sdk_version,
us.current.android,PERSONALIZATION,False,Download unavailable for the given sdk_version,
us.gospeed.speedvpn,PRODUCTIVITY,False,Does not exist for the given sdk_version,
us.hakimapps.callernamepro,LIFESTYLE,False,Download unavailable for the given sdk_version,
us.ultrasurf.mobile.ultrasurf,TOOLS,False,Download unavailable for the given sdk_version,
usaap.bahn.com.gnt,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
uttarpradesh.citizen.app,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
uyg.fetvalarfree.com,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
uyg.hzmuhammed.com,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
uyg.islaminsartlarifree.com,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
uyg.kuranhatmiseriffree.com,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
uyg.yasiniseriffree.com,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
valentine.love.emoji.free,SOCIAL,False,Does not exist for the given sdk_version,
vault.gallery.lock,PERSONALIZATION,False,Download unavailable for the given sdk_version,
veg.network.mediaplayer,SOCIAL,False,Download unavailable for the given sdk_version,
video.chat.joi,SOCIAL,False,Download unavailable for the given sdk_version,
video.chat.peachat,SOCIAL,False,Download unavailable for the given sdk_version,
video.like.lite,SOCIAL,False,Download unavailable for the given sdk_version,
videostatusmaker.videostatus.boo,TOOLS,False,Download unavailable for the given sdk_version,
vn.icheck.android,LIFESTYLE,False,Download unavailable for the given sdk_version,
vn.weplay.lichvannien,LIFESTYLE,False,Download unavailable for the given sdk_version,
vpnproxy.connect.freevpn.key,TOOLS,False,Download unavailable for the given sdk_version,
vstc.eye4zx.client,LIBRARIES_AND_DEMO,False,'Item not found.',
walkie.talkie.among.us.friends,COMMUNICATION,False,Download unavailable for the given sdk_version,
wallpaper.transparent,PERSONALIZATION,False,Download unavailable for the given sdk_version,
wastickerapps.stickersforwhatsapp,COMMUNICATION,False,Does not exist for the given sdk_version,
web.browser.emu.explorer,SOCIAL,False,Download unavailable for the given sdk_version,
web.dassem.websiteanalyzer,TOOLS,False,Download unavailable for the given sdk_version,
webexplorer.amazing.speed,COMMUNICATION,False,Download unavailable for the given sdk_version,
whistlephonefinder.findphonebywhistle,PERSONALIZATION,False,Download unavailable for the given sdk_version,
wimlog.com.myandroidtest4,COMMUNICATION,False,Download unavailable for the given sdk_version,
winter.whatsapp.status.save.statussaver,SOCIAL,False,Download unavailable for the given sdk_version,
works.jubilee.timetree,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
ws.clockthevault,TOOLS,False,Download unavailable for the given sdk_version,
www.extremedroid.com.a4gltetoolkit,COMMUNICATION,False,Download unavailable for the given sdk_version,
www.speak.com,COMMUNICATION,False,Download unavailable for the given sdk_version,
xbean.image.picture.translate.ocr,TOOLS,False,Download unavailable for the given sdk_version,
younow.live,SOCIAL,False,Download unavailable for the given sdk_version,
yqtrack.app,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
yudo.work.saitosan,SOCIAL,False,Download unavailable for the given sdk_version,
za.co.digital22.bootstrap4,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
za.co.vodacom.android.app,COMMUNICATION,False,Download unavailable for the given sdk_version,
zekitez.com.satellitedirector,TOOLS,False,Download unavailable for the given sdk_version,
com.amazon.mp3,MUSIC_AND_AUDIO,False,Does not exist for the given sdk_version,
com.soundcloud.android,MUSIC_AND_AUDIO,False,Does not exist for the given sdk_version,
us.zoom.videomeetings,BUSINESS,False,Does not exist for the given sdk_version,
com.linkedin.android,BUSINESS,False,Does not exist for the given sdk_version,
com.asus.ia.asusapp,BUSINESS,False,Does not exist for the given sdk_version,
com.cisco.webex.meetings,BUSINESS,False,Does not exist for the given sdk_version,
com.box.android,BUSINESS,False,,
com.duosecurity.duomobile,BUSINESS,False,,
com.glassdoor.app,BUSINESS,False,Does not exist for the given sdk_version,
com.google.android.apps.giant,BUSINESS,False,Does not exist for the given sdk_version,
com.yellowpages.android.ypmobile,TRAVEL_AND_LOCAL,False,Does not exist for the given sdk_version,
com.airbnb.android,TRAVEL_AND_LOCAL,False,Does not exist for the given sdk_version,
com.trivago,TRAVEL_AND_LOCAL,False,Does not exist for the given sdk_version,
com.expedia.bookings,TRAVEL_AND_LOCAL,False,Does not exist for the given sdk_version,
com.hcom.android,TRAVEL_AND_LOCAL,False,Does not exist for the given sdk_version,
com.orbitz,TRAVEL_AND_LOCAL,False,Does not exist for the given sdk_version,
com.hotelscombined.mobile,TRAVEL_AND_LOCAL,False,Does not exist for the given sdk_version,
com.phonepe.app,FINANCE,False,Does not exist for the given sdk_version,
net.one97.paytm,FINANCE,False,Does not exist for the given sdk_version,
com.paypal.android.p2pmobile,FINANCE,False,Does not exist for the given sdk_version,
com.wallet.crypto.trustapp,FINANCE,False,Does not exist for the given sdk_version,
com.infonow.bofa,FINANCE,False,Does not exist for the given sdk_version,
com.yahoo.mobile.client.android.finance,FINANCE,False,Does not exist for the given sdk_version,
com.zellepay.zelle,FINANCE,True,,161
com.youdao.hindict,EDUCATION,False,Does not exist for the given sdk_version,
com.bible.kids,EDUCATION,False,Does not exist for the given sdk_version,
gov.nasa,EDUCATION,True,,58
com.udemy.android,EDUCATION,True,,226
org.khanacademy.android,EDUCATION,False,Does not exist for the given sdk_version,
air.com.rosettastone.mobile.CoursePlayer,EDUCATION,False,Download unavailable for the given sdk_version,
com.memrise.android.memrisecompanion,EDUCATION,False,Download unavailable for the given sdk_version,
no.mobitroll.kahoot.android,EDUCATION,False,Download unavailable for the given sdk_version,
com.mobilicos.howtomakeorigami,EDUCATION,False,Download unavailable for the given sdk_version,
com.bravolol.bravolang.englishchinesecdictionary,EDUCATION,False,Download unavailable for the given sdk_version,
com.contextlogic.wish,SHOPPING,False,Download unavailable for the given sdk_version,
com.alibaba.aliexpresshd,SHOPPING,False,Download unavailable for the given sdk_version,
com.alibaba.intl.android.apps.poseidon,SHOPPING,False,Download unavailable for the given sdk_version,
com.walmart.android,SHOPPING,False,Download unavailable for the given sdk_version,
com.shopee.br,SHOPPING,False,Download unavailable for the given sdk_version,
com.rfi.sams.android,SHOPPING,False,Download unavailable for the given sdk_version,
com.kohls.mcommerce.opal,SHOPPING,False,Download unavailable for the given sdk_version,
com.kroger.mobile,SHOPPING,False,Download unavailable for the given sdk_version,
com.contextlogic.home,SHOPPING,False,Download unavailable for the given sdk_version,
com.shopback.app,SHOPPING,False,Download unavailable for the given sdk_version,
com.shopee.th,SHOPPING,False,Download unavailable for the given sdk_version,
com.amazon.now,SHOPPING,False,'Item not found.',
com.cvs.launchers.cvs,SHOPPING,False,Download unavailable for the given sdk_version,
com.iherb,SHOPPING,False,Download unavailable for the given sdk_version,
com.target.ui,SHOPPING,False,%s does not exist for the given sdk_version: %s,
com.audible.application,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.mobisystems.msdict.embedded.wireless.oxford.dictionaryofenglish,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
bn.ereader,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.tfd.mobile.TfdSearch,BOOKS_AND_REFERENCE,True,,80
best2017translatorapps.all.language.translator.free,BOOKS_AND_REFERENCE,True,,16
livio.pack.lang.en_US,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
br.biblia,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.prestigio.ereader,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
kjv.bible.kingjamesbible,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
joansoft.dailybible,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.goodreads,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.qidian.Int.reader,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.merriamwebster,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.pratilipi.mobile.android,BOOKS_AND_REFERENCE,True,,76
pdf.reader,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
tv.telepathic.hooked,BOOKS_AND_REFERENCE,True,,50
com.ebooks.ebookreader,BOOKS_AND_REFERENCE,True,,50041
sanity.freeaudiobooks,BOOKS_AND_REFERENCE,True,,125
com.urbandictionary.android,BOOKS_AND_REFERENCE,False,,
com.offline.bible,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
ebook.epub.download.reader,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
books.ebook.pdf.reader,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.yahoo.mobile.client.android.search,BOOKS_AND_REFERENCE,False,%s does not exist for the given sdk_version: %s,
com.greetingsisland.sam,EVENTS,False,%s does not exist for the given sdk_version: %s,
com.chic.colorfuldiscolights2,EVENTS,False,%s does not exist for the given sdk_version: %s,
com.survival.maps.redstone,EVENTS,True,,2
app.mywed.android,EVENTS,False,%s does not exist for the given sdk_version: %s,
com.amitech.allevents,EVENTS,True,,98
net.mazein.weddingcounter,EVENTS,False,%s does not exist for the given sdk_version: %s,
com.getweddie.app,EVENTS,True,,15
my.birthdayreminder,EVENTS,False,%s does not exist for the given sdk_version: %s,
com.scores365,SPORTS,False,%s does not exist for the given sdk_version: %s,
com.virgil.basketball,SPORTS,False,%s - targetSdkVersion not found in manifest,
com.uefa.ucl,SPORTS,False,%s does not exist for the given sdk_version: %s,
com.outfit7.talkingnewsfree,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.outfit7.talkingben,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.outfit7.gingersbirthdayfree,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.outfit7.talkingtom2free,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.ismaker.android.simsimi,ENTERTAINMENT,True,,395
com.metropcs.metrozone,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.adsk.sketchbook,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
qtstudio.minecraft.modsforminecraftpe.world,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.sec.android.app.shealth,HEALTH_AND_FITNESS,False,,
homeworkout.homeworkouts.noequipment,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.xiaomi.hm.health,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.fitbit.FitbitMobile,HEALTH_AND_FITNESS,False,,
loseweight.weightloss.workout.fitness,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.eyefilter.nightmode.bluelightfilter,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.sonymobile.lifelog,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.nike.ntc,HEALTH_AND_FITNESS,False,,
softin.my.fast.fitness,HEALTH_AND_FITNESS,True,,54
com.garmin.android.apps.connectmobile,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
jp.ne.hardyinfinity.bluelightfilter.free,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
steptracker.healthandfitness.walkingtracker.pedometer,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.alltrails.alltrails,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.runtastic.android.results.lite,HEALTH_AND_FITNESS,False,%s download unavailable for the given sdk_version: %s,
com.tinymission.dailyworkoutsfree,HEALTH_AND_FITNESS,False,%s download unavailable for the given sdk_version: %s,
com.waze,MAPS_AND_NAVIGATION,False,%s download unavailable for the given sdk_version: %s,
com.tranzmate,MAPS_AND_NAVIGATION,False,%s download unavailable for the given sdk_version: %s,
com.gettaxi.android,MAPS_AND_NAVIGATION,False,%s download unavailable for the given sdk_version: %s,
com.tomtom.gplay.navapp,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.kartatech.karta.gps,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.gps.route.finder.mobile.location.tracker.maps.navigation,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.eztech.gps.maps,MAPS_AND_NAVIGATION,True,,20
com.maps.voice.navigation.traffic.gps.location.route.driving.directions,MAPS_AND_NAVIGATION,False,,
com.grabtaxi.driver2,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
net.sharewire.parkmobilev2,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
net.easypark.android,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.raisingapps.gpsroutefind.tracklocation.nearplaces,MAPS_AND_NAVIGATION,True,,32
com.passportparking.mobile,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.maps.navigation.offlinemaps.traffic.gps.location.directions,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.streetview.penorama.liveearthmap,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.ubercab.eats,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.application.zomato,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.mcdonalds.mobileapp,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.dd.doordash,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.subway.mobile.subwayapp03,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.Dominos,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.grubhub.android,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.nzn.tdg,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.deliveryclub,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.emn8.mobilem8.nativeapp.bk,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.starbucks.mobilecard,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.papajohns.android,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.sei.android,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.yum.pizzahut,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.opentable,FOOD_AND_DRINK,True,,2115921
com.yummly.android,FOOD_AND_DRINK,True,,105
com.wendys.nutritiontool,FOOD_AND_DRINK,False,,
com.dineout.book,FOOD_AND_DRINK,False,%s download unavailable for the given sdk_version: %s,
com.dunkinbrands.otgo,FOOD_AND_DRINK,False,%s does not exist for the given sdk_version: %s,
com.hp.pregnancy.lite,PARENTING,True,,351
com.becloser,PARENTING,False,%s does not exist for the given sdk_version: %s,
org.findmykids.app,PARENTING,False,%s does not exist for the given sdk_version: %s,
com.wte.view,PARENTING,False,%s does not exist for the given sdk_version: %s,
family.tracker.my,PARENTING,False,%s does not exist for the given sdk_version: %s,
com.urbandroid.babysleep,PARENTING,True,,35
com.facemama.gestograma,PARENTING,True,,13
com.gravid.gravid,PARENTING,False,%s does not exist for the given sdk_version: %s,
com.screentime.rc,PARENTING,False,%s download unavailable for the given sdk_version: %s,
com.zoobagames.android.hamilelik,PARENTING,False,%s does not exist for the given sdk_version: %s,
ru.fedr.pregnancy,PARENTING,False,%s does not exist for the given sdk_version: %s,
com.wondershare.famisafe,PARENTING,True,,44
com.mindcandy.sleepstories,PARENTING,False,%s does not exist for the given sdk_version: %s,
com.quvideo.xiaoying,VIDEO_PLAYERS,False,%s does not exist for the given sdk_version: %s,
com.ss.android.ugc.trill,VIDEO_PLAYERS,False,%s download unavailable for the given sdk_version: %s,
com.whatsapp,COMMUNICATION,False,%s does not exist for the given sdk_version: %s,
fr.gouv.android.stopcovid,MEDICAL,False,%s does not exist for the given sdk_version: %s,
uk.nhs.covid19.production,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.szyk.myheart,MEDICAL,False,%s does not exist for the given sdk_version: %s,
es.gob.radarcovid,MEDICAL,False,%s does not exist for the given sdk_version: %s,
jp.go.mhlw.covid19radar,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.easymobs.pregnancy,MEDICAL,True,,53
com.atomic.apps.medical.drug.dictionary,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.atomic.apps.medical.disease.condition.dictionary,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.interactivespecializedsoftware.bloodpressurediary,MEDICAL,False,%s does not exist for the given sdk_version: %s,
ar.com.fennoma.psicotest,MEDICAL,False,%s does not exist for the given sdk_version: %s,
medical.offline.Dictionary,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.mobisystems.msdict.embedded.wireless.oxford.concisemedical,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.free.body.temperature.tracker.fever.thermometer.test.checker.log.scan.diary.info.history.convert.celsius.fahrenheit,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.drugscom.app,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.rohiapps.bloodpressureRecorder,MEDICAL,False,%s does not exist for the given sdk_version: %s,
com.sec.android.gallery3d,PHOTOGRAPHY,False,,
com.motorola.cameraone,PHOTOGRAPHY,False,,
io.faceapp,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
jp.naver.linecamera.android,PHOTOGRAPHY,True,,141
photo.editor.photoeditor.photoeditorpro,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.gallery20,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.zentertain.photoeditor,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.zentertain.photocollage,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.pixlr.express,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.winflag.instalens,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.amazon.clouddrive.photos,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
photo.android.hd.camera,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
photo.selfie.beauty.candy.camera,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.yubitu.android.YouFace,PHOTOGRAPHY,False,%s download unavailable for the given sdk_version: %s,
codematics.universal.tv.remote.control,HOUSE_AND_HOME,False,%s download unavailable for the given sdk_version: %s,
com.move.realtor,HOUSE_AND_HOME,False,%s download unavailable for the given sdk_version: %s,
com.chbreeze.jikbang4a,HOUSE_AND_HOME,False,%s download unavailable for the given sdk_version: %s,
com.trulia.android,HOUSE_AND_HOME,False,%s download unavailable for the given sdk_version: %s,
com.icandesignapp.all,HOUSE_AND_HOME,False,%s does not exist for the given sdk_version: %s,
com.zillow.android.zillowmap,HOUSE_AND_HOME,False,%s does not exist for the given sdk_version: %s,
es.roid.and.trovit,HOUSE_AND_HOME,True,,7093
com.locon.housing,HOUSE_AND_HOME,False,%s does not exist for the given sdk_version: %s,
com.freeirtv,HOUSE_AND_HOME,False,%s does not exist for the given sdk_version: %s,
com.zumper.rentals,HOUSE_AND_HOME,False,%s does not exist for the given sdk_version: %s,
com.homes.homesdotcom,HOUSE_AND_HOME,False,%s does not exist for the given sdk_version: %s,
com.inditex.ecommerce.zarahome.android,HOUSE_AND_HOME,True,,77
com.dsrtech.menhairstyles,BEAUTY,True,,19
com.piupiuapps.hairstyles,BEAUTY,True,,16
com.sweetandbeautyhdcameras.stepstepmakeup,BEAUTY,False,%s does not exist for the given sdk_version: %s,
com.styleseat.promobile,BEAUTY,False,%s does not exist for the given sdk_version: %s,
skin.beauty.xtandroid.dailybeautycare,BEAUTY,False,%s does not exist for the given sdk_version: %s,
yamayka.apps.NailsTutorial,BEAUTY,False,%s does not exist for the given sdk_version: %s,
com.bloomberg.android.plus,NEWS_AND_MAGAZINES,False,%s does not exist for the given sdk_version: %s,
com.particlenews.newsbreak,NEWS_AND_MAGAZINES,False,%s does not exist for the given sdk_version: %s,
com.cnn.mobile.android.phone,NEWS_AND_MAGAZINES,False,%s does not exist for the given sdk_version: %s,
com.yahoo.mobile.client.android.yahoo,NEWS_AND_MAGAZINES,False,%s does not exist for the given sdk_version: %s,
com.griffincommunications.droid.news9,NEWS_AND_MAGAZINES,False,%s does not exist for the given sdk_version: %s,
com.divum.ibn,NEWS_AND_MAGAZINES,True,,66
ma.safe.bnus,NEWS_AND_MAGAZINES,False,%s does not exist for the given sdk_version: %s,
com.treemolabs.apps.cbsnews,NEWS_AND_MAGAZINES,False,%s does not exist for the given sdk_version: %s,
com.wildec.dating.meet4u,DATING,False,%s does not exist for the given sdk_version: %s,
com.asiandate,DATING,False,%s does not exist for the given sdk_version: %s,
com.coffeemeetsbagel,DATING,False,%s does not exist for the given sdk_version: %s,
com.instagram.android,SOCIAL,False,%s does not exist for the given sdk_version: %s,
com.facebook.katana,SOCIAL,False,,
com.twitter.android,SOCIAL,False,%s does not exist for the given sdk_version: %s,
uk.co.autotrader.androidconsumersearch,AUTO_AND_VEHICLES,False,%s download unavailable for the given sdk_version: %s,
com.cars.android,AUTO_AND_VEHICLES,True,,165
com.trovit.android.apps.cars,AUTO_AND_VEHICLES,True,,6658
